partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
fat_rome,8,8,4g,2m,POSIX,foss_2023,Max Read: 4794.85 MiB/sec (5027.77 MB/sec),read
fat_rome,8,8,4g,2m,POSIX,foss_2023,Max Write: 4438.51 MiB/sec (4654.12 MB/sec),write
fat_rome,8,8,4g,4m,POSIX,foss_2023,Max Read: 4766.71 MiB/sec (4998.26 MB/sec),read
fat_rome,8,8,4g,4m,POSIX,foss_2023,Max Write: 5212.07 MiB/sec (5465.25 MB/sec),write
fat_rome,8,8,4g,8m,POSIX,foss_2023,Max Read: 4091.11 MiB/sec (4289.84 MB/sec),read
fat_rome,8,8,4g,8m,POSIX,foss_2023,Max Write: 3941.12 MiB/sec (4132.57 MB/sec),write
fat_rome,8,8,4g,16m,POSIX,foss_2023,Max Read: 5334.05 MiB/sec (5593.16 MB/sec),read
fat_rome,8,8,4g,16m,POSIX,foss_2023,Max Write: 5231.43 MiB/sec (5485.55 MB/sec),write
fat_rome,8,8,4g,256m,POSIX,foss_2023,Max Read: 5372.53 MiB/sec (5633.51 MB/sec),read
fat_rome,8,8,4g,256m,POSIX,foss_2023,Max Write: 4375.57 MiB/sec (4588.12 MB/sec),write
fat_rome,8,8,8g,2m,POSIX,foss_2023,Max Read: 5508.57 MiB/sec (5776.15 MB/sec),read
fat_rome,8,8,8g,2m,POSIX,foss_2023,Max Write: 3626.38 MiB/sec (3802.54 MB/sec),write
fat_rome,8,8,8g,4m,POSIX,foss_2023,Max Read: 5151.31 MiB/sec (5401.54 MB/sec),read
fat_rome,8,8,8g,4m,POSIX,foss_2023,Max Write: 5520.83 MiB/sec (5789.01 MB/sec),write
fat_rome,8,8,8g,8m,POSIX,foss_2023,Max Read: 4963.50 MiB/sec (5204.61 MB/sec),read
fat_rome,8,8,8g,8m,POSIX,foss_2023,Max Write: 3707.32 MiB/sec (3887.40 MB/sec),write
fat_rome,8,8,8g,16m,POSIX,foss_2023,Max Read: 6132.60 MiB/sec (6430.49 MB/sec),read
fat_rome,8,8,8g,16m,POSIX,foss_2023,Max Write: 4575.42 MiB/sec (4797.67 MB/sec),write
fat_rome,8,8,8g,256m,POSIX,foss_2023,Max Read: 4621.33 MiB/sec (4845.81 MB/sec),read
fat_rome,8,8,8g,256m,POSIX,foss_2023,Max Write: 3477.97 MiB/sec (3646.91 MB/sec),write
fat_rome,8,8,16g,2m,POSIX,foss_2023,Max Read: 6497.43 MiB/sec (6813.05 MB/sec),read
fat_rome,8,8,16g,2m,POSIX,foss_2023,Max Write: 4474.54 MiB/sec (4691.89 MB/sec),write
fat_rome,8,8,16g,4m,POSIX,foss_2023,Max Read: 6169.70 MiB/sec (6469.40 MB/sec),read
fat_rome,8,8,16g,4m,POSIX,foss_2023,Max Write: 4215.04 MiB/sec (4419.79 MB/sec),write
fat_rome,8,8,16g,8m,POSIX,foss_2023,Max Read: 4048.96 MiB/sec (4245.64 MB/sec),read
fat_rome,8,8,16g,8m,POSIX,foss_2023,Max Write: 4480.39 MiB/sec (4698.03 MB/sec),write
fat_rome,8,8,16g,16m,POSIX,foss_2023,Max Read: 3743.88 MiB/sec (3925.74 MB/sec),read
fat_rome,8,8,16g,16m,POSIX,foss_2023,Max Write: 3346.80 MiB/sec (3509.37 MB/sec),write
fat_rome,8,8,16g,256m,POSIX,foss_2023,Max Read: 4916.02 MiB/sec (5154.82 MB/sec),read
fat_rome,8,8,16g,256m,POSIX,foss_2023,Max Write: 5492.55 MiB/sec (5759.36 MB/sec),write
