partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
rome,8,8,1g,8m,POSIX,foss_2023,Max Write: 3686.57 MiB/sec (3865.65 MB/sec),write
rome,8,8,1g,16m,POSIX,foss_2023,Max Read: 7606.40 MiB/sec (7975.89 MB/sec),read
rome,8,8,1g,16m,POSIX,foss_2023,Max Write: 3782.78 MiB/sec (3966.53 MB/sec),write
rome,8,8,1g,256m,POSIX,foss_2023,Max Read: 8604.62 MiB/sec (9022.60 MB/sec),read
rome,8,8,1g,256m,POSIX,foss_2023,Max Write: 3554.42 MiB/sec (3727.08 MB/sec),write
rome,8,8,2g,2m,POSIX,foss_2023,Max Read: 5579.45 MiB/sec (5850.48 MB/sec),read
rome,8,8,2g,2m,POSIX,foss_2023,Max Write: 5184.66 MiB/sec (5436.51 MB/sec),write
rome,8,8,2g,4m,POSIX,foss_2023,Max Read: 6045.43 MiB/sec (6339.09 MB/sec),read
rome,8,8,2g,4m,POSIX,foss_2023,Max Write: 6732.61 MiB/sec (7059.66 MB/sec),write
rome,8,8,2g,8m,POSIX,foss_2023,Max Read: 8063.38 MiB/sec (8455.06 MB/sec),read
rome,8,8,2g,8m,POSIX,foss_2023,Max Write: 2991.23 MiB/sec (3136.53 MB/sec),write
rome,8,8,2g,16m,POSIX,foss_2023,Max Read: 5894.03 MiB/sec (6180.33 MB/sec),read
rome,8,8,2g,16m,POSIX,foss_2023,Max Write: 4539.33 MiB/sec (4759.83 MB/sec),write
rome,8,8,2g,256m,POSIX,foss_2023,Max Read: 4615.86 MiB/sec (4840.08 MB/sec),read
rome,8,8,2g,256m,POSIX,foss_2023,Max Write: 4921.29 MiB/sec (5160.35 MB/sec),write
rome,8,8,4g,2m,POSIX,foss_2023,Max Read: 5852.50 MiB/sec (6136.80 MB/sec),read
rome,8,8,4g,2m,POSIX,foss_2023,Max Write: 6206.50 MiB/sec (6507.99 MB/sec),write
rome,8,8,4g,4m,POSIX,foss_2023,Max Read: 7599.22 MiB/sec (7968.36 MB/sec),read
rome,8,8,4g,4m,POSIX,foss_2023,Max Write: 4627.22 MiB/sec (4851.99 MB/sec),write
rome,8,8,4g,8m,POSIX,foss_2023,Max Read: 4397.38 MiB/sec (4610.99 MB/sec),read
rome,8,8,4g,8m,POSIX,foss_2023,Max Write: 4801.67 MiB/sec (5034.92 MB/sec),write
rome,8,8,4g,16m,POSIX,foss_2023,Max Read: 7901.69 MiB/sec (8285.52 MB/sec),read
rome,8,8,4g,16m,POSIX,foss_2023,Max Write: 4314.70 MiB/sec (4524.29 MB/sec),write
rome,8,8,4g,256m,POSIX,foss_2023,Max Read: 5030.29 MiB/sec (5274.65 MB/sec),read
rome,8,8,4g,256m,POSIX,foss_2023,Max Write: 4042.90 MiB/sec (4239.29 MB/sec),write
rome,8,8,8g,2m,POSIX,foss_2023,Max Read: 4874.60 MiB/sec (5111.38 MB/sec),read
rome,8,8,8g,2m,POSIX,foss_2023,Max Write: 3491.31 MiB/sec (3660.90 MB/sec),write
rome,8,8,8g,4m,POSIX,foss_2023,Max Read: 5673.81 MiB/sec (5949.42 MB/sec),read
rome,8,8,8g,4m,POSIX,foss_2023,Max Write: 5293.18 MiB/sec (5550.31 MB/sec),write
rome,8,8,8g,8m,POSIX,foss_2023,Max Read: 4518.91 MiB/sec (4738.42 MB/sec),read
rome,8,8,8g,8m,POSIX,foss_2023,Max Write: 4102.13 MiB/sec (4301.40 MB/sec),write
rome,8,8,8g,16m,POSIX,foss_2023,Max Read: 6358.81 MiB/sec (6667.70 MB/sec),read
rome,8,8,8g,16m,POSIX,foss_2023,Max Write: 4645.08 MiB/sec (4870.72 MB/sec),write
rome,8,8,8g,256m,POSIX,foss_2023,Max Read: 4936.10 MiB/sec (5175.88 MB/sec),read
rome,8,8,8g,256m,POSIX,foss_2023,Max Write: 4729.57 MiB/sec (4959.32 MB/sec),write
rome,8,8,16g,2m,POSIX,foss_2023,Max Read: 5900.74 MiB/sec (6187.37 MB/sec),read
rome,8,8,16g,2m,POSIX,foss_2023,Max Write: 5373.53 MiB/sec (5634.55 MB/sec),write
rome,8,8,16g,4m,POSIX,foss_2023,Max Read: 6197.95 MiB/sec (6499.02 MB/sec),read
rome,8,8,16g,4m,POSIX,foss_2023,Max Write: 5040.25 MiB/sec (5285.09 MB/sec),write
rome,8,8,16g,8m,POSIX,foss_2023,Max Read: 6612.95 MiB/sec (6934.18 MB/sec),read
rome,8,8,16g,8m,POSIX,foss_2023,Max Write: 4805.54 MiB/sec (5038.98 MB/sec),write
rome,8,8,16g,16m,POSIX,foss_2023,Max Read: 7019.36 MiB/sec (7360.33 MB/sec),read
rome,8,8,16g,16m,POSIX,foss_2023,Max Write: 5270.97 MiB/sec (5527.01 MB/sec),write
