partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
gpu_a100,8,8,1g,8m,POSIX,foss_2023,Max Write: 4173.57 MiB/sec (4376.31 MB/sec),write
gpu_a100,8,8,1g,16m,POSIX,foss_2023,Max Read: 4580.71 MiB/sec (4803.22 MB/sec),read
gpu_a100,8,8,1g,16m,POSIX,foss_2023,Max Write: 5261.94 MiB/sec (5517.54 MB/sec),write
gpu_a100,8,8,1g,256m,POSIX,foss_2023,Max Read: 5354.14 MiB/sec (5614.22 MB/sec),read
gpu_a100,8,8,1g,256m,POSIX,foss_2023,Max Write: 4032.29 MiB/sec (4228.17 MB/sec),write
gpu_a100,8,8,2g,2m,POSIX,foss_2023,Max Read: 5690.81 MiB/sec (5967.24 MB/sec),read
gpu_a100,8,8,2g,2m,POSIX,foss_2023,Max Write: 4367.49 MiB/sec (4579.65 MB/sec),write
gpu_a100,8,8,2g,4m,POSIX,foss_2023,Max Read: 4357.82 MiB/sec (4569.51 MB/sec),read
gpu_a100,8,8,2g,4m,POSIX,foss_2023,Max Write: 4560.13 MiB/sec (4781.64 MB/sec),write
gpu_a100,8,8,2g,8m,POSIX,foss_2023,Max Read: 6238.19 MiB/sec (6541.22 MB/sec),read
gpu_a100,8,8,2g,8m,POSIX,foss_2023,Max Write: 5001.50 MiB/sec (5244.45 MB/sec),write
gpu_a100,8,8,2g,16m,POSIX,foss_2023,Max Read: 5277.73 MiB/sec (5534.10 MB/sec),read
gpu_a100,8,8,2g,16m,POSIX,foss_2023,Max Write: 3472.33 MiB/sec (3641.01 MB/sec),write
gpu_a100,8,8,2g,256m,POSIX,foss_2023,Max Read: 4389.22 MiB/sec (4602.44 MB/sec),read
gpu_a100,8,8,2g,256m,POSIX,foss_2023,Max Write: 5079.29 MiB/sec (5326.03 MB/sec),write
gpu_a100,8,8,4g,2m,POSIX,foss_2023,Max Read: 4444.74 MiB/sec (4660.64 MB/sec),read
gpu_a100,8,8,4g,2m,POSIX,foss_2023,Max Write: 3416.51 MiB/sec (3582.47 MB/sec),write
gpu_a100,8,8,4g,4m,POSIX,foss_2023,Max Read: 4737.70 MiB/sec (4967.84 MB/sec),read
gpu_a100,8,8,4g,4m,POSIX,foss_2023,Max Write: 4158.33 MiB/sec (4360.33 MB/sec),write
gpu_a100,8,8,4g,8m,POSIX,foss_2023,Max Read: 5101.42 MiB/sec (5349.23 MB/sec),read
gpu_a100,8,8,4g,8m,POSIX,foss_2023,Max Write: 3463.24 MiB/sec (3631.47 MB/sec),write
gpu_a100,8,8,4g,16m,POSIX,foss_2023,Max Read: 4664.51 MiB/sec (4891.09 MB/sec),read
gpu_a100,8,8,4g,16m,POSIX,foss_2023,Max Write: 4745.11 MiB/sec (4975.61 MB/sec),write
gpu_a100,8,8,4g,256m,POSIX,foss_2023,Max Read: 4798.58 MiB/sec (5031.67 MB/sec),read
gpu_a100,8,8,4g,256m,POSIX,foss_2023,Max Write: 4817.44 MiB/sec (5051.45 MB/sec),write
gpu_a100,8,8,8g,2m,POSIX,foss_2023,Max Read: 4165.80 MiB/sec (4368.16 MB/sec),read
gpu_a100,8,8,8g,2m,POSIX,foss_2023,Max Write: 3396.23 MiB/sec (3561.21 MB/sec),write
gpu_a100,8,8,8g,4m,POSIX,foss_2023,Max Read: 4708.01 MiB/sec (4936.71 MB/sec),read
gpu_a100,8,8,8g,4m,POSIX,foss_2023,Max Write: 3520.68 MiB/sec (3691.70 MB/sec),write
gpu_a100,8,8,8g,8m,POSIX,foss_2023,Max Read: 5096.86 MiB/sec (5344.44 MB/sec),read
gpu_a100,8,8,8g,8m,POSIX,foss_2023,Max Write: 4657.19 MiB/sec (4883.42 MB/sec),write
gpu_a100,8,8,8g,16m,POSIX,foss_2023,Max Read: 5598.82 MiB/sec (5870.79 MB/sec),read
gpu_a100,8,8,8g,16m,POSIX,foss_2023,Max Write: 4177.81 MiB/sec (4380.75 MB/sec),write
gpu_a100,8,8,8g,256m,POSIX,foss_2023,Max Read: 4110.25 MiB/sec (4309.91 MB/sec),read
gpu_a100,8,8,8g,256m,POSIX,foss_2023,Max Write: 4423.32 MiB/sec (4638.19 MB/sec),write
gpu_a100,8,8,16g,2m,POSIX,foss_2023,Max Read: 5838.49 MiB/sec (6122.10 MB/sec),read
gpu_a100,8,8,16g,2m,POSIX,foss_2023,Max Write: 4817.42 MiB/sec (5051.43 MB/sec),write
gpu_a100,8,8,16g,4m,POSIX,foss_2023,Max Read: 3922.05 MiB/sec (4112.57 MB/sec),read
gpu_a100,8,8,16g,4m,POSIX,foss_2023,Max Write: 5581.70 MiB/sec (5852.84 MB/sec),write
gpu_a100,8,8,16g,8m,POSIX,foss_2023,Max Read: 3658.48 MiB/sec (3836.20 MB/sec),read
gpu_a100,8,8,16g,8m,POSIX,foss_2023,Max Write: 3071.95 MiB/sec (3221.17 MB/sec),write
gpu_a100,8,8,16g,16m,POSIX,foss_2023,Max Read: 5080.10 MiB/sec (5326.87 MB/sec),read
gpu_a100,8,8,16g,16m,POSIX,foss_2023,Max Write: 7701.85 MiB/sec (8075.97 MB/sec),write
gpu_a100,8,8,16g,256m,POSIX,foss_2023,Max Read: 5630.95 MiB/sec (5904.48 MB/sec),read
gpu_a100,8,8,16g,256m,POSIX,foss_2023,Max Write: 5820.41 MiB/sec (6103.14 MB/sec),write
